schema_version,study_id,repair_row_id,repair_attempt_id,variant,variant_order,warm_start,repair_reason,target_task_id,target_factor,truth_model,study_scenario,background_toy_index,mass_GeV,mass_MeV,target_config,target_config_sha256,nominal_kernel_constant_init,warm_start_source_factor,warm_start_source_attempt_path,warm_start_ls_opt,warm_start_const_opt,current_target_lml_at_plan,source_lml_at_plan,repair_base_seed,planned_optimizer_seed,optimizer_restarts,expected_limit_bands,interpolation_used,fit_code_commit,dry_run,execution_authorized,fit_launched
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_10pct_x10__t0000__m110,repair__f06__sigpowexpq__2021_10pct_x10__t0000__m110__warm,warm,4,True,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_10pct_x10__t0000,6,sigpowexpq,2021_10pct_x10,0,0.11,110,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct_x10/toy_0000/grid_050_020_250/attempt_001,0.1288420373951844,1.0,379.4376745081109,1243.8784588565704,195889881,4161248318,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_10pct_x10__t0001__m050,repair__f06__sigpowexpq__2021_10pct_x10__t0001__m050__salt_01,salt_01,1,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_10pct_x10__t0001,6,sigpowexpq,2021_10pct_x10,1,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,1051.9347923642956,,2000091102,3369494367,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_10pct_x10__t0001__m050,repair__f06__sigpowexpq__2021_10pct_x10__t0001__m050__salt_02,salt_02,2,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_10pct_x10__t0001,6,sigpowexpq,2021_10pct_x10,1,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,1051.9347923642956,,2507880187,1183112238,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_10pct_x10__t0001__m050,repair__f06__sigpowexpq__2021_10pct_x10__t0001__m050__salt_03,salt_03,3,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_10pct_x10__t0001,6,sigpowexpq,2021_10pct_x10,1,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,1051.9347923642956,,3464685571,2012091912,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_10pct_x10__t0001__m050,repair__f06__sigpowexpq__2021_10pct_x10__t0001__m050__warm,warm,4,True,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_10pct_x10__t0001,6,sigpowexpq,2021_10pct_x10,1,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct_x10/toy_0001/grid_050_020_250/attempt_001,0.2050889489557788,1.0,1051.9347923642956,1598.0841010997776,613683876,4167694590,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_10pct_x10__t0008__m230,repair__f06__sigpowexpq__2021_10pct_x10__t0008__m230__salt_01,salt_01,1,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_10pct_x10__t0008,6,sigpowexpq,2021_10pct_x10,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,385.80261568650127,,2023607956,1645367263,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_10pct_x10__t0008__m230,repair__f06__sigpowexpq__2021_10pct_x10__t0008__m230__salt_02,salt_02,2,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_10pct_x10__t0008,6,sigpowexpq,2021_10pct_x10,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,385.80261568650127,,2525727185,3696197770,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_10pct_x10__t0008__m230,repair__f06__sigpowexpq__2021_10pct_x10__t0008__m230__salt_03,salt_03,3,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_10pct_x10__t0008,6,sigpowexpq,2021_10pct_x10,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,385.80261568650127,,18291596,1300897153,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_10pct_x10__t0008__m230,repair__f06__sigpowexpq__2021_10pct_x10__t0008__m230__warm,warm,4,True,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_10pct_x10__t0008,6,sigpowexpq,2021_10pct_x10,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct_x10/toy_0008/grid_050_020_250/attempt_001,0.1367087832386334,1.0,385.80261568650127,1202.694315584009,2820859183,3608225637,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct__t0008__m210,repair__f06__sigpowexpq__2021_1pct__t0008__m210__salt_01,salt_01,1,False,lower_factor_optimizer_miss,scan__f06__sigpowexpq__2021_1pct__t0008,6,sigpowexpq,2021_1pct,8,0.21,210,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,999.3329655693444,,90010608,2644011913,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct__t0008__m210,repair__f06__sigpowexpq__2021_1pct__t0008__m210__salt_02,salt_02,2,False,lower_factor_optimizer_miss,scan__f06__sigpowexpq__2021_1pct__t0008,6,sigpowexpq,2021_1pct,8,0.21,210,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,999.3329655693444,,2711197830,2516706356,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct__t0008__m210,repair__f06__sigpowexpq__2021_1pct__t0008__m210__salt_03,salt_03,3,False,lower_factor_optimizer_miss,scan__f06__sigpowexpq__2021_1pct__t0008,6,sigpowexpq,2021_1pct,8,0.21,210,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,999.3329655693444,,281741577,1398895877,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct__t0008__m210,repair__f06__sigpowexpq__2021_1pct__t0008__m210__warm,warm,4,True,lower_factor_optimizer_miss,scan__f06__sigpowexpq__2021_1pct__t0008,6,sigpowexpq,2021_1pct,8,0.21,210,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,9.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f09/sigpowexpq/2021_1pct/toy_0008/grid_050_020_250/attempt_001,0.126321495684077,5.861467645103672,999.3329655693444,1059.126672635756,1865985782,2987262521,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0004__m050,repair__f06__sigpowexpq__2021_1pct_x100__t0004__m050__salt_01,salt_01,1,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_1pct_x100__t0004,6,sigpowexpq,2021_1pct_x100,4,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,1045.612604560606,,1683764524,1090502761,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0004__m050,repair__f06__sigpowexpq__2021_1pct_x100__t0004__m050__salt_02,salt_02,2,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_1pct_x100__t0004,6,sigpowexpq,2021_1pct_x100,4,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,1045.612604560606,,3674189937,3150822709,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0004__m050,repair__f06__sigpowexpq__2021_1pct_x100__t0004__m050__salt_03,salt_03,3,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_1pct_x100__t0004,6,sigpowexpq,2021_1pct_x100,4,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,1045.612604560606,,529494497,220879081,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0004__m050,repair__f06__sigpowexpq__2021_1pct_x100__t0004__m050__warm,warm,4,True,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_1pct_x100__t0004,6,sigpowexpq,2021_1pct_x100,4,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct_x100/toy_0004/grid_050_020_250/attempt_001,0.2050889489557788,1.0,1045.612604560606,1578.4723911952983,2135658788,938975551,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0006__m230,repair__f06__sigpowexpq__2021_1pct_x100__t0006__m230__salt_01,salt_01,1,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_1pct_x100__t0006,6,sigpowexpq,2021_1pct_x100,6,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,380.9035075902162,,2626300988,2354840910,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0006__m230,repair__f06__sigpowexpq__2021_1pct_x100__t0006__m230__salt_02,salt_02,2,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_1pct_x100__t0006,6,sigpowexpq,2021_1pct_x100,6,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,380.9035075902162,,1399934907,4219210285,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0006__m230,repair__f06__sigpowexpq__2021_1pct_x100__t0006__m230__salt_03,salt_03,3,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_1pct_x100__t0006,6,sigpowexpq,2021_1pct_x100,6,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,380.9035075902162,,447909222,55378436,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0006__m230,repair__f06__sigpowexpq__2021_1pct_x100__t0006__m230__warm,warm,4,True,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f06__sigpowexpq__2021_1pct_x100__t0006,6,sigpowexpq,2021_1pct_x100,6,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct_x100/toy_0006/grid_050_020_250/attempt_001,0.1367087832386334,1.0,380.9035075902162,1188.7504914325275,465846255,1943258633,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0008__m230,repair__f06__sigpowexpq__2021_1pct_x100__t0008__m230__salt_01,salt_01,1,False,lower_factor_optimizer_miss,scan__f06__sigpowexpq__2021_1pct_x100__t0008,6,sigpowexpq,2021_1pct_x100,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,1490.6085173776,,1528886157,3525613161,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0008__m230,repair__f06__sigpowexpq__2021_1pct_x100__t0008__m230__salt_02,salt_02,2,False,lower_factor_optimizer_miss,scan__f06__sigpowexpq__2021_1pct_x100__t0008,6,sigpowexpq,2021_1pct_x100,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,1490.6085173776,,3187407157,531916322,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0008__m230,repair__f06__sigpowexpq__2021_1pct_x100__t0008__m230__salt_03,salt_03,3,False,lower_factor_optimizer_miss,scan__f06__sigpowexpq__2021_1pct_x100__t0008,6,sigpowexpq,2021_1pct_x100,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,,,,,1490.6085173776,,21457355,1944650512,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f06__sigpowexpq__2021_1pct_x100__t0008__m230,repair__f06__sigpowexpq__2021_1pct_x100__t0008__m230__warm,warm,4,True,lower_factor_optimizer_miss,scan__f06__sigpowexpq__2021_1pct_x100__t0008,6,sigpowexpq,2021_1pct_x100,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_06.yaml,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct_x100/toy_0008/grid_050_020_250/attempt_001,0.1091460034486243,8.88385047582782,1490.6085173776,1746.774731839099,3751441114,4131351860,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f09__gengamma__2021_10pct__t0009__m050,repair__f09__gengamma__2021_10pct__t0009__m050__salt_01,salt_01,1,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f09__gengamma__2021_10pct__t0009,9,gengamma,2021_10pct,9,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,1.0,,,,,1099.7900293702462,,3415892876,1899001910,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f09__gengamma__2021_10pct__t0009__m050,repair__f09__gengamma__2021_10pct__t0009__m050__salt_02,salt_02,2,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f09__gengamma__2021_10pct__t0009,9,gengamma,2021_10pct,9,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,1.0,,,,,1099.7900293702462,,2506143841,3089372209,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f09__gengamma__2021_10pct__t0009__m050,repair__f09__gengamma__2021_10pct__t0009__m050__salt_03,salt_03,3,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f09__gengamma__2021_10pct__t0009,9,gengamma,2021_10pct,9,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,1.0,,,,,1099.7900293702462,,1361554402,584541408,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f09__gengamma__2021_10pct__t0009__m050,repair__f09__gengamma__2021_10pct__t0009__m050__warm,warm,4,True,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f09__gengamma__2021_10pct__t0009,9,gengamma,2021_10pct,9,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/gengamma/2021_10pct/toy_0009/grid_050_020_250/attempt_001,0.2050889489557788,1.0,1099.7900293702462,1310.2074721626689,916406127,1474025271,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
